email_text,intent,urgency,order_id,product
Subj: Case 0921 - Requesting quote for 12 monitors and confirm availability of MN-IPS24 qty 14.,multiple_intents,,,
Subj: Case 0922 - Need product docs for laptop warranty and also the invoice for order 68053.,multiple_intents,,68053,
Subj: Case 0923 - Software license activation error 403 (support) + need refund order 68054 amount 120.00.,multiple_intents,,68054,
"Subj: Case 0924 - Need to cancel order 68055 and get invoice for the remaining shipped items, pls.",multiple_intents,,68055,
"Subj: Case 0925 - Delivery issue: order 68056 is missing 4 cables, and can you quote price for 200 more?",multiple_intents,,68056,
Subj: Case 0926 - Need sales rep for California and also check price+stock for AB-2236 qty 9.,multiple_intents,,,
Subj: Case 0927 - Please send invoice for order 68057 and confirm delivery ETA (its late).,multiple_intents,,68057,
Subj: Case 0928 - Return server rack order 68058 (rails warped) and request refund 899.00.,multiple_intents,,68058,
Subj: Case 0929 - Need order status for 68059 and also the collections notice is wrong (we paid).,multiple_intents,,68059,
"Subj: Case 0930 - Keyboard not detected (support) and i also want to return it if no fix, order 68060.",multiple_intents,,68060,
Subj: Case 0931 - Price+availability for TB-EDU11 qty 20 and also can you connect a sales rep for Brazil?,multiple_intents,,,
Subj: Case 0932 - Need invoice for order 68061 and please change invoice email to ap@company.com.,multiple_intents,,68061,
Subj: Case 0933 - Monitor arrived w/ missing stand (delivery issue) and we need the mounting instructions doc.,multiple_intents,,,
"Subj: Case 0934 - Need refund order 68062 amount 22.00 for wrong fee, and also send corrected invoice.",multiple_intents,,68062,
Subj: Case 0935 - Please check status of order 68063 and add signature required to delivery asap.,multiple_intents,,68063,
Subj: Case 0936 - Router wifi drops (complaint) and i need tech support to stabilize it asap.,multiple_intents,,,
Subj: Case 0937 - Need availability of SR-12U-WALL qty 2 and can you quote price too?,multiple_intents,,,
Subj: Case 0938 - Order 68064: delivery is late and i need to cancel if it wont arrive by Friday.,multiple_intents,,68064,
Subj: Case 0939 - Need invoice for order 68065 and also request refund 18.75 for duplicate shipping charge.,multiple_intents,,68065,
Subj: Case 0940 - Tablet stuck on update (support) and also can you tell me status of order 68066 shipment?,multiple_intents,,68066,
Subj: Case 0941 - Need to return printer order 68067 and also invoice for it for our AP file.,multiple_intents,,68067,
"Subj: Case 0942 - Please quote laptops qty 40 and connect sales rep for Midwest US, urgent.",multiple_intents,,,
Subj: Case 0943 - Delivery issue order 68068 (wrong model router) and also need return started.,multiple_intents,,68068,
"Subj: Case 0944 - Need product docs for software license activation + price for 100 licenses, pls.",multiple_intents,,,
Subj: Case 0945 - Collections notice for order 68069 is wrong and we need the invoice copy to prove payment.,multiple_intents,,68069,
Subj: Case 0946 - Change shipping method on order 68070 and also whats the current status/tracking?,multiple_intents,,68070,
Subj: Case 0947 - Need refund order 68071 amount 260 and also dispute credit hold on our account.,multiple_intents,,68071,
"Subj: Case 0948 - Availability check for RT-MESH6 qty 1 and also price quote, pls reply soon.",multiple_intents,,,
Subj: Case 0949 - Order 68072 monitor has backlight bleed (complaint) and i want refund if possible.,multiple_intents,,68072,
"Subj: Case 0950 - Need order status for 68073 and please send the invoice for that order, thanks.",multiple_intents,,68073,
"Subj: Case 0951 - Router password reset not working (support) and i need to return it, order 68074.",multiple_intents,,68074,
"Subj: Case 0952 - Need quote and availability for MN-UHD28 qty 4, urgent.",multiple_intents,,,
Subj: Case 0953 - Delivery issue order 68075 (split shipment missing 2nd box) and status update pls.,multiple_intents,,68075,
Subj: Case 0954 - Send datasheet for keyboard and also confirm if KB-SILENT-3 is in stock qty 30.,multiple_intents,,,
Subj: Case 0955 - Need invoice for order 68076 and also can you add tax exemption to it asap.,multiple_intents,,68076,
Subj: Case 0956 - Refund request for order 68077 amount 89.90 and return label never arrived.,multiple_intents,,68077,
"Subj: Case 0957 - Need sales rep for Japan and also quote for 8 routers, asap pls.",multiple_intents,,,
Subj: Case 0958 - Laptop overheating (support) and also please provide warranty terms doc.,multiple_intents,,,
Subj: Case 0959 - Cancel order 68078 and also check if we can get invoice for already shipped cables.,multiple_intents,,68078,
Subj: Case 0960 - Need availability for LT-13AIR qty 9 and also price per unit for that qty.,multiple_intents,,,
"Subj: Case 0961 - Order 68079 printer late + AP needs invoice today, pls help asap.",multiple_intents,,68079,
"Subj: Case 0962 - Credit hold because of order 68080 but we returned it, please clear and process refund 499.00.",multiple_intents,,68080,
"Subj: Case 0963 - Need product docs (RoHS) for cables and also pricing for 200 cables, urgent.",multiple_intents,,,
Subj: Case 0964 - Order 68081: status check and please change delivery instructions to dock door 3.,multiple_intents,,68081,
Subj: Case 0965 - Return request order 68082 laptop + need invoice copy for expense report.,multiple_intents,,68082,
Subj: Case 0966 - Printer wifi not connecting (support) and also we want to cancel order 68083 if not shipped.,multiple_intents,,68083,
"Subj: Case 0967 - Need quote + stock for SR-27U-GLASS2 qty 1, and sales contact for Netherlands.",multiple_intents,,,
Subj: Case 0968 - Delivery issue order 68084 (wrong keyboard) and i need refund once returned.,multiple_intents,,68084,
Subj: Case 0969 - Need invoice for order 68085 and also update billing address on file (wrong suite #).,multiple_intents,,68085,
Subj: Case 0970 - Monitor not going above 60hz (support) and i'm honestly disappointed (complaint).,multiple_intents,,,
"Subj: Case 0971 - Need price/avail for SW-PRO-51 qty 50 and also activation guide doc, pls.",multiple_intents,,,
"Subj: Case 0972 - Order 68086 laptop status and we need to upgrade shipping to overnight, asap.",multiple_intents,,68086,
Subj: Case 0973 - Return request order 68087 tablet + also dispute collections email about it.,multiple_intents,,68087,
Subj: Case 0974 - Need quote for 6 server racks and check stock for SR-18U-SLIM qty 3.,multiple_intents,,,
Subj: Case 0975 - Invoice for order 68088 pls and also the balance notice says we owe $13.40 (why?).,multiple_intents,,68088,
Subj: Case 0976 - Delivery issue order 68089 (tablet seal broken) and we need to return it.,multiple_intents,,68089,
"Subj: Case 0977 - Need sales rep for UK and availability on PR-4411 qty 3, pls.",multiple_intents,,,
Subj: Case 0978 - Printer scan-to-email auth error (support) and need the network setup guide v2.2.,multiple_intents,,,
Subj: Case 0979 - Refund request order 68090 amount 333.33 and please confirm order cancellation too.,multiple_intents,,68090,
Subj: Case 0980 - Need order status for 68091 router and also price for 50 routers (bulk) urgent.,multiple_intents,,68091,
Subj: Case 0981 - Need to change order 68092 quantity and also confirm availability of that printer model.,multiple_intents,,68092,
"Subj: Case 0982 - Monitor arrived damaged order 68093 (delivery) and we need refund 179.50, pls asap.",multiple_intents,,68093,
Subj: Case 0983 - Can you send invoice for 68094 and also confirm return window? might send it back.,multiple_intents,,68094,
Subj: Case 0984 - Need availability + pricing for USB-C-2M qty 40 and also cable datasheet v1.1.,multiple_intents,,,
"Subj: Case 0985 - Order 68095 laptop: status check + invoice pdf needed today, AP cutoff.",multiple_intents,,68095,
Subj: Case 0986 - Router port forwarding not working (support) and i'm mad because your UI is terrible (complaint).,multiple_intents,,,
"Subj: Case 0987 - Need sales rep for Australia and quote for 30 tablets, soon pls.",multiple_intents,,,
"Subj: Case 0988 - Please return order 68096 keyboard and refund 49.95, reason: double typing.",multiple_intents,,68096,
Subj: Case 0989 - Need to cancel order 68097 and stop any collections notices about it (we wont pay for cancelled).,multiple_intents,,68097,
Subj: Case 0990 - Printer prints blank pages (support) and also want invoice copy for order 68098.,multiple_intents,,68098,
"Subj: Case 0991 - Check availability on RT-POE9 qty 7 and price for qty 7, urgent pls.",multiple_intents,,,
Subj: Case 0992 - Order 68099 delivery missing 2 items and i need to update delivery instructions for next attempt.,multiple_intents,,68099,
Subj: Case 0993 - Need invoice for order 68100 and also want to dispute the balance discrepancy in your AR emails.,multiple_intents,,68100,
Subj: Case 0994 - Tablet MDM enrollment fails (support) and we need to know if TB-EDU11 is available qty 20.,multiple_intents,,,
Subj: Case 0995 - Price+availability for MN-4K33 qty 2 and also send monitor calibration guide.,multiple_intents,,,
Subj: Case 0996 - Return request for order 68101 printer (paper jams) and status of return refund pls.,multiple_intents,,68101,
Subj: Case 0997 - Need to change shipping address on order 68102 and also check current order status.,multiple_intents,,68102,
"Subj: Case 0998 - Need sales rep for Florida and also price+stock for LT-7581 qty 2, asap.",multiple_intents,,,
Subj: Case 0999 - Delivery issue on order 68103 (server rack rails bent) and we need return started asap.,multiple_intents,,68103,
Subj: Case 1000 - Need invoice for order 68104 and tech help activating software license (no email).,multiple_intents,,68104,
"Hi team, my order 583912 for the router was marked delivered but nothing showed up at our office. Can you pls check w/ the carrier, need this asap.",delivery_issue,high,583912,router
"Hey, order #7741052 (monitor) is still stuck on 'label created' since Monday... any update? Kinda urgent.",delivery_issue,medium,7741052,monitor
"I recieved the email saying my laptop shipped, but tracking just loops and no ETA. Order 619430.",delivery_issue,medium,619430,laptop
"Delivery issue: cables box arrived torn open and missing items. Order id 902117, pls advise.",delivery_issue,low,902117,cables
"Our printer delivery never came, but your site says delivered yesterday 4:12pm. Order 4487711. I'm pretty frustrated.",delivery_issue,high,4487711,printer
Order 731006 for a keyboard is delayed again (3rd time). Any chance to expedite??,delivery_issue,high,731006,keyboard
Do you have SKU AB-2234 in stock? Need 20 if possible for a roll out.,availability,,,
"Looking for a server rack, not sure sku, but the 42U one—how many units are avail right now? Need 2.",availability,,,server rack
Can you confirm availability for XZ9981 (router)? We might need 6.,availability,,,router
"Hi, are the HDMI cables back in stock yet? Need like 50, pls.",availability,,,cables
Need tablets for new hires—any inventory for SKU TBL-771A? Qty 12.,availability,,,tablet
Do you guys have the ergonomic keyboard in stock? I only need 1 but want it this week.,availability,,,keyboard
This monitor is awful—dead pixels right out of the box. Super dissapointed.,complaints,,,monitor
"Your router firmware update bricked it, now it just reboots nonstop. Not happy.",complaints,,,router
"The printer keeps jamming every 5 pages, basically unusable. What a mess.",complaints,,,printer
Laptop arrived with scratches and the seal looked opened. This is not acceptable.,complaints,,,laptop
